domain,key,en,ko,aliases
tree_sd,45899:2,5% increased Area of Effect,5% 증가 범위의 효과,
tree_sd,45916:1,10% increased Life Regeneration rate,10% 증가 생명력 재생 rate,
tree_sd,45918:1,All Damage is taken from Mana before Life,모든 피해 is taken에서 마나 before 생명력,
tree_sd,45918:2,50% less Mana Recovery Rate,50% less 마나 Recovery Rate,
tree_sd,45923:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,45962:1,10% increased Life Recovery from Flasks,10% 증가 생명력 Recovery에서 Flasks,
tree_sd,45969:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,45990:1,4% increased Attack Speed with Axes,4% 증가 공격 속도 보유 Axes,
tree_sd,45992:1,15% increased Armour,15% 증가 방어도,
tree_sd,46016:1,3% increased maximum Life,3% 증가 최대 생명력,
tree_sd,46017:1,15% increased Life Regeneration Rate while stationary,15% 증가 생명력 재생 Rate 동안 stationary,
tree_sd,46023:1,15% increased Armour,15% 증가 방어도,
tree_sd,46024:1,30% increased Damage with Hits against Shocked Enemies,30% 증가 피해 보유 명중 against Shocked Enemies,
tree_sd,46034:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,46060:1,20% of Leech is Instant,20%의 흡수 is Instant,
tree_sd,46069:1,12% increased Magnitude of Poison you inflict,12% 증가 Magnitude의 독 you inflict,
tree_sd,46071:1,12% increased Accuracy Rating,12% 증가 정확도 Rating,
tree_sd,46088:1,10% increased Critical Hit Chance for Spells,10% 증가 치명타 확률 동안 Spells,
tree_sd,46091:1,-1 second to base Energy Shield Recharge delay,-1 second에 기본 에너지 보호막 재충전 delay,
tree_sd,46091:2,40% more Energy Shield Recharge Rate while on Low Energy Shield,40% more 에너지 보호막 재충전 Rate 동안 시 Low 에너지 보호막,
tree_sd,46124:1,Recover 3% of Maximum Mana when you collect a Remnant,Recover 3%의 최대 마나 when you collect a Remnant,
tree_sd,46146:1,10% increased amount of Mana Leeched,10% 증가 amount의 마나 Leeched,
tree_sd,46152:1,10% increased Blind Effect,10% 증가 Blind 효과,
tree_sd,46157:1,20% chance for Lightning Skills to Chain an additional time,20% 확률 동안 번개 Skills에 연쇄 an 추가 time,
tree_sd,46171:1,10% increased Critical Hit Chance,10% 증가 치명타 확률,
tree_sd,46182:1,20% increased chance to inflict Ailments,20% 증가 확률에 inflict 상태 이상,
tree_sd,46182:2,15% increased Duration of Damaging Ailments on Enemies,15% 증가 지속시간의 Damaging 상태 이상 시 Enemies,
tree_sd,46197:1,20% reduced Critical Damage Bonus,20% 감소 치명타 피해 보너스,
tree_sd,46197:2,50% increased Critical Hit Chance,50% 증가 치명타 확률,
tree_sd,46205:1,15% increased Totem Damage,15% 증가 토템 피해,
tree_sd,4621:1,11% increased Stun Threshold,11% 증가 기절 한계값,
tree_sd,4621:2,11% increased Elemental Ailment Threshold,11% 증가 원소 상태 이상 한계값,
tree_sd,46224:1,Mana Flasks gain 0.1 charges per Second,마나 Flasks 획득 0.1 충전 per Second,
tree_sd,46224:2,+10 to Intelligence,+10에 지능,
tree_sd,4623:1,15% of Spell Mana Cost Converted to Life Cost,15%의 주문 마나 Cost Converted에 생명력 Cost,
tree_sd,4624:1,Gain 1 Rage on Melee Hit,획득 1 격노 시 근접 명중,
tree_sd,46268:1,20% increased Attack Damage while you have no Life Flask uses left,20% 증가 공격 피해 동안 you have no 생명력 플라스크 uses left,
tree_sd,46275:1,Gain additional Ailment Threshold equal to 8% of maximum Energy Shield,획득 추가 상태 이상 한계값 equal에 8%의 최대 에너지 보호막,
tree_sd,46275:2,Gain additional Stun Threshold equal to 8% of maximum Energy Shield,획득 추가 기절 한계값 equal에 8%의 최대 에너지 보호막,
tree_sd,4627:1,20% increased Freeze Buildup,20% 증가 동결 누적,
tree_sd,4627:2,Gain 25% of Cold Damage as Extra Fire Damage against Frozen Enemies,획득 25%의 냉기 피해 as Extra 화염 피해 against 동결 Enemies,
tree_sd,46296:1,10% reduced Projectile Speed,10% 감소 투사체 속도,
tree_sd,46296:2,20% increased Projectile Damage,20% 증가 투사체 피해,
tree_sd,46300:1,30% increased Flammability Magnitude,30% 증가 Flammability Magnitude,
tree_sd,46325:1,10% increased Melee Damage,10% 증가 근접 피해,
tree_sd,46358:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,46365:1,25% reduced Reservation Efficiency of Minion Skills,25% 감소 Reservation 효율의 소환수 Skills,
tree_sd,46365:2,Your Minions are Gigantic,Your 소환수 are Gigantic,
tree_sd,46380:1,20% increased maximum Energy Shield if you've consumed a Power Charge Recently,20% 증가 최대 에너지 보호막 if you've consumed a 권능 충전 Recently,
tree_sd,46384:1,30% increased Block chance,30% 증가 막기 확률,
tree_sd,46384:2,25% reduced Defences,25% 감소 Defences,
tree_sd,46386:1,Companions deal 12% increased Damage,Companions deal 12% 증가 피해,
tree_sd,46399:1,Gain 1 Rage on Melee Hit,획득 1 격노 시 근접 명중,
tree_sd,46402:1,15% increased Evasion Rating,15% 증가 회피 Rating,
tree_sd,46431:1,16% increased Hazard Damage,16% 증가 Hazard 피해,
tree_sd,46454:1,Attribute Passive Skills can instead grant 5% increased Damage,능력치 Passive Skills can instead grant 5% 증가 피해,
tree_sd,46454:2,Attribute Passive Skills can instead grant 5% increased Defences,능력치 Passive Skills can instead grant 5% 증가 Defences,
tree_sd,46454:3,Attribute Passive Skills can instead grant 5% increased Cost Efficiency,능력치 Passive Skills can instead grant 5% 증가 Cost 효율,
tree_sd,46475:1,12% increased Armour and Evasion Rating,12% 증가 방어도 및 회피 Rating,
tree_sd,46499:1,Recover 3% of maximum Life for each Endurance Charge consumed,Recover 3%의 최대 생명력 동안 each 인내 충전 consumed,
tree_sd,46499:2,+1 to Maximum Endurance Charges,+1에 최대 인내 충전,
tree_sd,46522:1,20% increased Pin Buildup,20% 증가 Pin 누적,
tree_sd,46533:1,15% increased Stun Buildup,15% 증가 기절 누적,
tree_sd,46533:2,15% increased Freeze Buildup,15% 증가 동결 누적,
tree_sd,46535:1,Deal up to 40% more Damage to Enemies based on their missing Concentration,Deal up에 40% more 피해에 Enemies based 시 their missing Concentration,
tree_sd,46554:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,46565:1,25% increased Damage with Swords,25% 증가 피해 보유 Swords,
tree_sd,46601:1,10% increased amount of Mana Leeched,10% 증가 amount의 마나 Leeched,
tree_sd,46604:1,7% increased Chaos Damage,7% 증가 카오스 피해,
tree_sd,46615:1,50% chance to gain Volatility when you are Stunned,50% 확률에 획득 Volatility when you are Stunned,
tree_sd,4661:1,Banners also grant +25% to all Elemental Resistances to you and Allies,Banners also grant +25%에 모든 원소 저항에 you 및 동료,
tree_sd,46628:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,46644:1,Reserves 25% of Life,Reserves 25%의 생명력,
tree_sd,46644:2,+1 to Maximum Spirit per 25 Maximum Life,+1에 최대 정신력 per 25 최대 생명력,
tree_sd,4664:1,6% increased Trap Throwing Speed,6% 증가 덫 Throwing 속도,
tree_sd,46654:1,+3% to all Elemental Resistances,+3%에 모든 원소 저항,
tree_sd,4665:1,Regenerate 0.2% of maximum Life per second,Regenerate 0.2%의 최대 생명력 per second,
tree_sd,46674:1,6% increased Area of Effect for Attacks,6% 증가 범위의 효과 동안 공격,
tree_sd,46683:1,Warcries have 15% chance to Empower 3 additional Attacks,Warcries have 15% 확률에 Empower 3 추가 공격,
tree_sd,46688:1,3% increased Attack Speed with One Handed Melee Weapons,3% 증가 공격 속도 보유 One Handed 근접 Weapons,
tree_sd,46692:1,20% increased Flask and Charm Charges gained,20% 증가 플라스크 및 참 충전 획득,
tree_sd,46692:2,40% increased Life and Mana Recovery from Flasks while you have an active Charm,40% 증가 생명력 및 마나 Recovery에서 Flasks 동안 you have an active 참,
tree_sd,46696:1,25% increased Damage with One Handed Weapons,25% 증가 피해 보유 One Handed Weapons,
tree_sd,46696:2,Attacks have 10% chance to Maim on Hit,공격 have 10% 확률에 Maim 시 명중,
tree_sd,46705:1,15% increased Projectile Damage if you've dealt a Melee Hit in the past eight seconds,15% 증가 투사체 피해 if you've dealt a 근접 명중 in the past eight seconds,
tree_sd,46726:1,Your Energy Shield Recharge starts when your Minions are Reformed,Your 에너지 보호막 재충전 starts when your 소환수 are Reformed,
tree_sd,4673:1,30% increased Stun Buildup,30% 증가 기절 누적,
tree_sd,4673:2,+15 to Strength,+15에 Strength,
tree_sd,46741:1,15% increased Stun Buildup,15% 증가 기절 누적,
tree_sd,46742:1,Create Lightning Infusion Remnants instead of Fire,Create 번개 Infusion Remnants instead의 화염,
tree_sd,46742:2,Create Cold Infusion Remnants instead of Lightning,Create 냉기 Infusion Remnants instead의 번개,
tree_sd,46742:3,Create Fire Infusion Remnants instead of Cold,Create 화염 Infusion Remnants instead의 냉기,
tree_sd,46748:1,16% increased Totem Life,16% 증가 토템 생명력,
tree_sd,46760:1,16% increased Critical Hit Chance if you haven't dealt a Critical Hit Recently,16% 증가 치명타 확률 if you haven't dealt a 치명타 명중 Recently,
tree_sd,46782:1,10% increased Attack Damage,10% 증가 공격 피해,
tree_sd,46819:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,4681:1,"2% chance that if you would gain Frenzy Charges, you instead gain up to your maximum number of Frenzy Charges","2% 확률 that if you would 획득 격분 충전, you instead 획득 up에 your 최대 number의 격분 충전",
tree_sd,46854:1,10% increased Projectile Speed,10% 증가 투사체 속도,
tree_sd,46857:1,15% faster start of Energy Shield Recharge,15% faster start의 에너지 보호막 재충전,
tree_sd,46874:1,12% increased Attack Physical Damage,12% 증가 공격 물리 피해,
tree_sd,46887:1,10% increased amount of Mana Leeched,10% 증가 amount의 마나 Leeched,
tree_sd,46931:1,25% increased Attack Damage while Surrounded,25% 증가 공격 피해 동안 포위,
tree_sd,46972:1,25% increased Energy Shield Recharge Rate,25% 증가 에너지 보호막 재충전 Rate,
tree_sd,46972:2,Mana Flasks gain 0.1 charges per Second,마나 Flasks 획득 0.1 충전 per Second,
tree_sd,46989:1,Spell Skills have 6% increased Area of Effect,주문 Skills have 6% 증가 범위의 효과,
tree_sd,47006:1,10% increased effect of Fully Broken Armour,10% 증가 효과의 Fully Broken 방어도,
tree_sd,47009:1,10% increased Attack Area Damage,10% 증가 공격 범위 피해,
tree_sd,47021:1,15% increased Volatility Explosion delay,15% 증가 Volatility 폭발 delay,
tree_sd,47088:1,Companions deal 60% increased damage against Immobilised enemies,Companions deal 60% 증가 피해 against Immobilised enemies,
tree_sd,47097:1,Warcries Explode Corpses dealing 25% of their Life as Physical Damage,Warcries Explode Corpses dealing 25%의 their 생명력 as 물리 피해,
tree_sd,47097:2,Ignore Warcry Cooldowns,Ignore Warcry Cooldowns,
tree_sd,4709:1,30% increased Critical Hit Chance for Attacks,30% 증가 치명타 확률 동안 공격,
tree_sd,4709:2,30% increased penalty to Accuracy Rating at range,30% 증가 penalty에 정확도 Rating at range,
tree_sd,47150:1,12% increased Armour and Evasion Rating,12% 증가 방어도 및 회피 Rating,
tree_sd,47155:1,Minions deal 10% increased Damage,소환수 deal 10% 증가 피해,
tree_sd,47157:1,Projectiles deal 15% increased Damage with Hits against Enemies further than 6m,투사체 deal 15% 증가 피해 보유 명중 against Enemies further than 6m,
tree_sd,47168:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,4716:1,60% increased Evasion Rating if you have Hit an Enemy Recently,60% 증가 회피 Rating if you have 명중 an Enemy Recently,
tree_sd,4716:2,5% reduced Movement Speed Penalty from using Skills while moving,5% 감소 이동 속도 Penalty에서 using Skills 동안 moving,
tree_sd,47177:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,47184:1,Grants Skill: Manifest Weapon,Grants Skill: Manifest 무기,
tree_sd,47190:1,Grants 1 Passive Skill Point,Grants 1 Passive Skill Point,
tree_sd,47191:1,12% increased Fire Damage,12% 증가 화염 피해,
tree_sd,47235:1,Enemies Blinded by you have 15% reduced Critical Hit Chance,Enemies 실명 by you have 15% 감소 치명타 확률,
tree_sd,47236:1,20% increased Melee Damage,20% 증가 근접 피해,
tree_sd,47252:1,16% increased Mana Regeneration Rate while stationary,16% 증가 마나 재생 Rate 동안 stationary,
tree_sd,4725:1,10% increased Damage,10% 증가 피해,
tree_sd,4725:2,Minions deal 10% increased Damage,소환수 deal 10% 증가 피해,
tree_sd,47263:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,47270:1,40% increased Freeze Buildup,40% 증가 동결 누적,
tree_sd,47270:2,20% increased Freeze Duration on Enemies,20% 증가 동결 지속시간 시 Enemies,
tree_sd,47284:1,Minions have +20% to Cold Resistance,소환수 have +20%에 냉기 저항,
tree_sd,472:1,+8 to Dexterity,+8에 Dexterity,
tree_sd,47307:1,3% increased Cast Speed,3% 증가 시전 속도,
tree_sd,47312:1,Life Flasks also recover Mana,생명력 Flasks also recover 마나,
tree_sd,47312:2,Mana Flasks also recover Life,마나 Flasks also recover 생명력,
tree_sd,47316:1,3% reduced maximum Life,3% 감소 최대 생명력,
tree_sd,47316:2,30% increased amount of Life Leeched,30% 증가 amount의 생명력 Leeched,
tree_sd,47316:3,40% increased Physical Damage,40% 증가 물리 피해,
tree_sd,47344:1,11% increased Chaos Damage,11% 증가 카오스 피해,
tree_sd,47359:1,Triggered Spells deal 16% increased Spell Damage,Triggered Spells deal 16% 증가 주문 피해,
tree_sd,47363:1,12% increased Area of Effect for Attacks,12% 증가 범위의 효과 동안 공격,
tree_sd,47363:2,+10 to Strength,+10에 Strength,
tree_sd,47371:1,5% chance to inflict Bleeding on Hit,5% 확률에 inflict 출혈 시 명중,
tree_sd,47371:2,Empowered Attacks deal 10% increased Damage,Empowered 공격 deal 10% 증가 피해,
tree_sd,47374:1,Projectiles deal 15% increased Damage with Hits against Enemies within 2m,투사체 deal 15% 증가 피해 보유 명중 against Enemies within 2m,
tree_sd,47375:1,Companions have 12% increased maximum Life,Companions have 12% 증가 최대 생명력,
tree_sd,47375:2,10% increased Defences while your Companion is in your Presence,10% 증가 Defences 동안 your 동료 is in your Presence,
tree_sd,4739:1,10% increased Spell Damage,10% 증가 주문 피해,
tree_sd,47418:1,10% reduced Flask Charges used from Mana Flasks,10% 감소 플라스크 충전 used에서 마나 Flasks,
tree_sd,47418:2,Remove a Curse when you use a Mana Flask,Remove a 저주 when you 사용 a 마나 플라스크,
tree_sd,47420:1,20% increased Minion Duration,20% 증가 소환수 지속시간,
tree_sd,47420:2,Temporary Minion Skills have +2 to Limit of Minions summoned,Temporary 소환수 Skills have +2에 Limit의 소환수 summoned,
tree_sd,47429:1,10% increased Warcry Cooldown Recovery Rate,10% 증가 Warcry Cooldown Recovery Rate,
tree_sd,47441:1,Offerings have 30% increased Maximum Life,Offerings have 30% 증가 최대 생명력,
tree_sd,47441:2,Recover 3% of maximum Life when you create an Offering,Recover 3%의 최대 생명력 when you create an 공물,
tree_sd,47442:1,15% increased Life Flask Charges gained,15% 증가 생명력 플라스크 충전 획득,
tree_sd,47443:1,8% increased Reservation Efficiency of Companion Skills,8% 증가 Reservation 효율의 동료 Skills,
tree_sd,47477:1,15% reduced Volatility Explosion delay,15% 감소 Volatility 폭발 delay,
tree_sd,4748:1,15% faster start of Energy Shield Recharge,15% faster start의 에너지 보호막 재충전,
tree_sd,47514:1,10% chance to Daze on Hit,10% 확률에 Daze 시 명중,
tree_sd,47514:2,25% increased Critical Hit Chance against Dazed Enemies,25% 증가 치명타 확률 against Dazed Enemies,
tree_sd,47555:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,47560:1,+24% Surpassing chance to fire an additional Projectile,+24% Surpassing 확률에 화염 an 추가 투사체,
tree_sd,47591:1,3% of Damage taken Recouped as Mana,3%의 피해 taken Recouped as 마나,
tree_sd,47614:1,Triggered Spells deal 14% increased Spell Damage,Triggered Spells deal 14% 증가 주문 피해,
